algorithm,timestamp,keys_in_memory
THRESHOLD,1253.4000000000576,95
THRESHOLD,1253.8000000000577,95
THRESHOLD,1254.2000000000578,97
THRESHOLD,1254.600000000058,94
THRESHOLD,1255.000000000058,97
THRESHOLD,1255.400000000058,94
SESSION,1243.6000000000554,510
SESSION,1244.0000000000555,506
SESSION,1244.6000000000556,491
SESSION,1245.0000000000557,491
SESSION,1245.6000000000558,505
THRESHOLD,1255.8000000000582,90
THRESHOLD,1256.2000000000583,95
THRESHOLD,1256.6000000000583,97
THRESHOLD,1257.0000000000584,97
THRESHOLD,1257.4000000000585,93
THRESHOLD,1257.8000000000586,97
THRESHOLD,1258.2000000000587,96
SESSION,1246.000000000056,498
SESSION,1246.600000000056,497
SESSION,1247.0000000000562,496
SESSION,1247.6000000000563,494
SESSION,1248.0000000000564,494
SESSION,1248.6000000000565,487
THRESHOLD,1258.6000000000588,95
THRESHOLD,1259.000000000059,94
THRESHOLD,1259.400000000059,92
THRESHOLD,1259.800000000059,95
THRESHOLD,1260.2000000000592,95
THRESHOLD,1260.6000000000593,96
THRESHOLD,1261.0000000000593,96
THRESHOLD,1261.4000000000594,97
THRESHOLD,1261.8000000000595,98
THRESHOLD,1262.2000000000596,97
SESSION,1249.0000000000566,501
SESSION,1249.6000000000568,491
SESSION,1250.0000000000568,492
SESSION,1250.600000000057,556
THRESHOLD,1262.6000000000597,99
THRESHOLD,1263.0000000000598,93
THRESHOLD,1263.40000000006,95
THRESHOLD,1263.80000000006,93
THRESHOLD,1264.20000000006,99
THRESHOLD,1264.6000000000602,97
SESSION,1251.000000000057,580
SESSION,1251.6000000000572,589
SESSION,1252.0000000000573,570
SESSION,1252.6000000000574,517
SESSION,1253.0000000000575,502
SESSION,1253.6000000000577,498
THRESHOLD,1265.0000000000603,97
THRESHOLD,1265.4000000000603,97
THRESHOLD,1265.8000000000604,92
THRESHOLD,1266.2000000000605,94
SESSION,1254.0000000000578,498
SESSION,1254.600000000058,499
SESSION,1255.000000000058,494
SESSION,1255.6000000000581,486
SESSION,1256.0000000000582,491
THRESHOLD,1266.6000000000606,96
THRESHOLD,1267.0000000000607,95
THRESHOLD,1267.4000000000608,97
THRESHOLD,1267.800000000061,95
THRESHOLD,1268.200000000061,98
THRESHOLD,1268.600000000061,92
SESSION,1256.6000000000583,491
SESSION,1257.0000000000584,501
SESSION,1257.6000000000586,515
SESSION,1258.0000000000587,509
SESSION,1258.6000000000588,515
SESSION,1259.000000000059,510
THRESHOLD,1269.0000000000612,95
THRESHOLD,1269.4000000000613,94
THRESHOLD,1269.8000000000613,88
THRESHOLD,1270.2000000000614,99
THRESHOLD,1270.6000000000615,95
THRESHOLD,1271.0000000000616,90
THRESHOLD,1271.4000000000617,95
SESSION,1259.600000000059,510
SESSION,1260.0000000000591,511
SESSION,1260.6000000000593,574
SESSION,1261.0000000000593,595
SESSION,1261.6000000000595,599
THRESHOLD,1271.8000000000618,94
THRESHOLD,1272.200000000062,94
THRESHOLD,1272.600000000062,99
THRESHOLD,1273.000000000062,96
THRESHOLD,1273.4000000000622,95
THRESHOLD,1273.8000000000623,93
SESSION,1262.0000000000596,579
SESSION,1262.6000000000597,540
SESSION,1263.0000000000598,507
SESSION,1263.60000000006,496
SESSION,1264.00000000006,495
SESSION,1264.6000000000602,505
THRESHOLD,1274.2000000000623,94
THRESHOLD,1274.6000000000624,98
THRESHOLD,1275.0000000000625,92
THRESHOLD,1275.4000000000626,91
THRESHOLD,1275.8000000000627,94
THRESHOLD,1276.2000000000628,96
SESSION,1265.0000000000603,506
SESSION,1265.6000000000604,510
SESSION,1266.0000000000605,496
SESSION,1266.6000000000606,494
SESSION,1267.0000000000607,494
SESSION,1267.6000000000608,510
THRESHOLD,1276.600000000063,97
THRESHOLD,1277.000000000063,93
THRESHOLD,1277.400000000063,95
THRESHOLD,1277.8000000000632,95
THRESHOLD,1278.2000000000633,97
THRESHOLD,1278.6000000000633,93
THRESHOLD,1279.0000000000634,97
SESSION,1268.000000000061,509
SESSION,1268.600000000061,502
SESSION,1269.0000000000612,508
SESSION,1269.6000000000613,505
SESSION,1270.0000000000614,509
THRESHOLD,1279.4000000000635,95
THRESHOLD,1279.8000000000636,97
THRESHOLD,1280.2000000000637,95
THRESHOLD,1280.6000000000638,100
THRESHOLD,1281.000000000064,94
THRESHOLD,1281.400000000064,93
SESSION,1270.6000000000615,563
SESSION,1271.0000000000616,585
SESSION,1271.6000000000618,584
SESSION,1272.0000000000618,569
THRESHOLD,1281.800000000064,95
THRESHOLD,1282.2000000000642,97
THRESHOLD,1282.6000000000643,95
THRESHOLD,1283.0000000000643,98
THRESHOLD,1283.4000000000644,93
SESSION,1272.600000000062,527
SESSION,1273.000000000062,508
SESSION,1273.6000000000622,508
SESSION,1274.0000000000623,494
SESSION,1274.6000000000624,506
THRESHOLD,1283.8000000000645,93
THRESHOLD,1284.2000000000646,96
THRESHOLD,1284.6000000000647,93
THRESHOLD,1285.0000000000648,93
THRESHOLD,1285.400000000065,93
THRESHOLD,1285.800000000065,94
SESSION,1275.0000000000625,505
SESSION,1275.6000000000627,500
SESSION,1276.0000000000628,500
SESSION,1276.600000000063,500
SESSION,1277.000000000063,493
THRESHOLD,1286.200000000065,97
THRESHOLD,1286.6000000000652,98
THRESHOLD,1287.0000000000653,99
THRESHOLD,1287.4000000000653,91
THRESHOLD,1287.8000000000654,95
THRESHOLD,1288.2000000000655,95
SESSION,1277.6000000000631,495
SESSION,1278.0000000000632,488
SESSION,1278.6000000000633,494
SESSION,1279.0000000000634,508
THRESHOLD,1288.6000000000656,95
THRESHOLD,1289.0000000000657,95
THRESHOLD,1289.4000000000658,95
THRESHOLD,1289.800000000066,95
THRESHOLD,1290.200000000066,97
THRESHOLD,1290.600000000066,99
THRESHOLD,1291.0000000000662,93
THRESHOLD,1291.4000000000663,97
THRESHOLD,1291.8000000000663,95
THRESHOLD,1292.2000000000664,92
SESSION,1279.6000000000636,509
SESSION,1280.0000000000637,513
SESSION,1280.6000000000638,573
SESSION,1281.000000000064,589
SESSION,1281.600000000064,589
SESSION,1282.0000000000641,576
SESSION,1282.6000000000643,529
SESSION,1283.0000000000643,514
SESSION,1283.6000000000645,505
SESSION,1284.0000000000646,509
THRESHOLD,1292.6000000000665,95
THRESHOLD,1293.0000000000666,94
THRESHOLD,1293.4000000000667,96
THRESHOLD,1293.8000000000668,93
THRESHOLD,1294.200000000067,96
THRESHOLD,1294.600000000067,95
THRESHOLD,1295.000000000067,93
THRESHOLD,1295.4000000000672,95
THRESHOLD,1295.8000000000673,95
THRESHOLD,1296.2000000000673,94
THRESHOLD,1296.6000000000674,94
THRESHOLD,1297.0000000000675,97
THRESHOLD,1297.4000000000676,96
THRESHOLD,1297.8000000000677,94
THRESHOLD,1298.2000000000678,98
SESSION,1284.6000000000647,517
SESSION,1285.0000000000648,516
SESSION,1285.600000000065,519
SESSION,1286.000000000065,519
SESSION,1286.6000000000652,516
THRESHOLD,1298.600000000068,90
THRESHOLD,1299.000000000068,93
THRESHOLD,1299.400000000068,93
THRESHOLD,1299.8000000000682,94
THRESHOLD,1300.2000000000683,94
THRESHOLD,1300.6000000000683,92
THRESHOLD,1301.0000000000684,94
SESSION,1287.0000000000653,514
SESSION,1287.6000000000654,504
SESSION,1288.0000000000655,498
SESSION,1288.6000000000656,502
SESSION,1289.0000000000657,506
THRESHOLD,1301.4000000000685,93
THRESHOLD,1301.8000000000686,98
THRESHOLD,1302.2000000000687,94
THRESHOLD,1302.6000000000688,94
THRESHOLD,1303.000000000069,97
THRESHOLD,1303.400000000069,91
THRESHOLD,1303.800000000069,97
SESSION,1289.6000000000658,507
SESSION,1290.000000000066,505
SESSION,1290.600000000066,551
SESSION,1291.0000000000662,578
SESSION,1291.6000000000663,595
THRESHOLD,1304.2000000000692,95
THRESHOLD,1304.6000000000693,94
THRESHOLD,1305.0000000000693,95
THRESHOLD,1305.4000000000694,97
THRESHOLD,1305.8000000000695,95
THRESHOLD,1306.2000000000696,97
THRESHOLD,1306.6000000000697,95
SESSION,1292.0000000000664,576
SESSION,1292.6000000000665,528
SESSION,1293.0000000000666,508
SESSION,1293.6000000000668,505
SESSION,1294.0000000000668,506
SESSION,1294.600000000067,514
THRESHOLD,1307.0000000000698,96
THRESHOLD,1307.40000000007,97
THRESHOLD,1307.80000000007,95
THRESHOLD,1308.20000000007,94
THRESHOLD,1308.6000000000702,96
THRESHOLD,1309.0000000000703,96
THRESHOLD,1309.4000000000703,95
SESSION,1295.000000000067,508
SESSION,1295.6000000000672,498
SESSION,1296.0000000000673,508
SESSION,1296.6000000000674,499
SESSION,1297.0000000000675,491
THRESHOLD,1309.8000000000704,96
THRESHOLD,1310.2000000000705,96
THRESHOLD,1310.6000000000706,94
THRESHOLD,1311.0000000000707,98
THRESHOLD,1311.4000000000708,96
THRESHOLD,1311.800000000071,96
SESSION,1297.6000000000677,489
SESSION,1298.0000000000678,498
SESSION,1298.600000000068,501
SESSION,1299.000000000068,493
SESSION,1299.6000000000681,498
SESSION,1300.0000000000682,491
THRESHOLD,1312.200000000071,95
THRESHOLD,1312.600000000071,96
THRESHOLD,1313.0000000000712,99
THRESHOLD,1313.4000000000713,93
THRESHOLD,1313.8000000000713,96
THRESHOLD,1314.2000000000714,94
THRESHOLD,1314.6000000000715,97
SESSION,1300.6000000000683,550
SESSION,1301.0000000000684,565
SESSION,1301.6000000000686,575
SESSION,1302.0000000000687,565
SESSION,1302.6000000000688,524
THRESHOLD,1315.0000000000716,95
THRESHOLD,1315.4000000000717,96
THRESHOLD,1315.8000000000718,96
THRESHOLD,1316.200000000072,95
THRESHOLD,1316.600000000072,94
SESSION,1303.000000000069,505
SESSION,1303.600000000069,504
SESSION,1304.0000000000691,509
SESSION,1304.6000000000693,515
THRESHOLD,1317.000000000072,91
THRESHOLD,1317.4000000000722,95
THRESHOLD,1317.8000000000723,97
THRESHOLD,1318.2000000000724,96
THRESHOLD,1318.6000000000724,95
SESSION,1305.0000000000693,512
SESSION,1305.6000000000695,509
SESSION,1306.0000000000696,511
SESSION,1306.6000000000697,502
THRESHOLD,1319.0000000000725,94
THRESHOLD,1319.4000000000726,94
THRESHOLD,1319.8000000000727,93
THRESHOLD,1320.2000000000728,97
THRESHOLD,1320.600000000073,90
THRESHOLD,1321.000000000073,94
SESSION,1307.0000000000698,500
SESSION,1307.60000000007,493
SESSION,1308.00000000007,499
SESSION,1308.6000000000702,497
SESSION,1309.0000000000703,511
THRESHOLD,1321.400000000073,94
THRESHOLD,1321.8000000000732,97
THRESHOLD,1322.2000000000733,96
THRESHOLD,1322.6000000000734,92
THRESHOLD,1323.0000000000734,96
THRESHOLD,1323.4000000000735,99
THRESHOLD,1323.8000000000736,98
SESSION,1309.6000000000704,504
SESSION,1310.0000000000705,514
SESSION,1310.6000000000706,564
SESSION,1311.0000000000707,589
SESSION,1311.6000000000708,601
THRESHOLD,1324.2000000000737,94
THRESHOLD,1324.6000000000738,95
THRESHOLD,1325.000000000074,95
THRESHOLD,1325.400000000074,98
THRESHOLD,1325.800000000074,99
THRESHOLD,1326.2000000000742,96
THRESHOLD,1326.6000000000743,97
SESSION,1312.000000000071,588
SESSION,1312.600000000071,526
SESSION,1313.0000000000712,498
SESSION,1313.6000000000713,505
SESSION,1314.0000000000714,502
SESSION,1314.6000000000715,496
THRESHOLD,1327.0000000000744,94
THRESHOLD,1327.4000000000744,91
THRESHOLD,1327.8000000000745,91
THRESHOLD,1328.2000000000746,95
THRESHOLD,1328.6000000000747,96
THRESHOLD,1329.0000000000748,94
SESSION,1315.0000000000716,496
SESSION,1315.6000000000718,504
SESSION,1316.0000000000719,501
SESSION,1316.600000000072,501
SESSION,1317.000000000072,508
THRESHOLD,1329.400000000075,94
THRESHOLD,1329.800000000075,94
THRESHOLD,1330.200000000075,97
THRESHOLD,1330.6000000000752,97
THRESHOLD,1331.0000000000753,95
THRESHOLD,1331.4000000000754,97
THRESHOLD,1331.8000000000754,92
SESSION,1317.6000000000722,515
SESSION,1318.0000000000723,510
SESSION,1318.6000000000724,493
SESSION,1319.0000000000725,500
SESSION,1319.6000000000727,500
THRESHOLD,1332.2000000000755,96
THRESHOLD,1332.6000000000756,95
THRESHOLD,1333.0000000000757,100
THRESHOLD,1333.4000000000758,97
THRESHOLD,1333.800000000076,96
THRESHOLD,1334.200000000076,96
THRESHOLD,1334.600000000076,97
SESSION,1320.0000000000728,506
SESSION,1320.600000000073,564
SESSION,1321.000000000073,589
SESSION,1321.6000000000731,593
SESSION,1322.0000000000732,575
THRESHOLD,1335.0000000000762,97
THRESHOLD,1335.4000000000763,94
THRESHOLD,1335.8000000000764,95
THRESHOLD,1336.2000000000764,97
THRESHOLD,1336.6000000000765,94
THRESHOLD,1337.0000000000766,98
THRESHOLD,1337.4000000000767,94
THRESHOLD,1337.8000000000768,96
SESSION,1322.6000000000734,526
SESSION,1323.0000000000734,500
SESSION,1323.6000000000736,500
SESSION,1324.0000000000737,503
SESSION,1324.6000000000738,511
SESSION,1325.000000000074,512
THRESHOLD,1338.200000000077,97
THRESHOLD,1338.600000000077,97
THRESHOLD,1339.000000000077,98
THRESHOLD,1339.4000000000772,95
THRESHOLD,1339.8000000000773,91
THRESHOLD,1340.2000000000774,95
THRESHOLD,1340.6000000000774,93
SESSION,1325.600000000074,508
SESSION,1326.0000000000741,515
SESSION,1326.6000000000743,502
SESSION,1327.0000000000744,500
SESSION,1327.6000000000745,501
SESSION,1328.0000000000746,509
THRESHOLD,1341.0000000000775,96
THRESHOLD,1341.4000000000776,95
THRESHOLD,1341.8000000000777,99
THRESHOLD,1342.2000000000778,98
THRESHOLD,1342.600000000078,93
THRESHOLD,1343.000000000078,97
THRESHOLD,1343.400000000078,95
SESSION,1328.6000000000747,499
SESSION,1329.0000000000748,502
SESSION,1329.600000000075,493
SESSION,1330.000000000075,495
SESSION,1330.6000000000752,554
SESSION,1331.0000000000753,576
THRESHOLD,1343.8000000000782,94
THRESHOLD,1344.2000000000783,98
THRESHOLD,1344.6000000000784,95
THRESHOLD,1345.0000000000784,95
THRESHOLD,1345.4000000000785,97
THRESHOLD,1345.8000000000786,93
THRESHOLD,1346.2000000000787,93
SESSION,1331.6000000000754,586
SESSION,1332.0000000000755,569
SESSION,1332.6000000000756,522
SESSION,1333.0000000000757,496
SESSION,1333.6000000000759,502
SESSION,1334.000000000076,493
THRESHOLD,1346.6000000000788,97
THRESHOLD,1347.000000000079,96
THRESHOLD,1347.400000000079,91
THRESHOLD,1347.800000000079,98
THRESHOLD,1348.2000000000792,96
THRESHOLD,1348.6000000000793,99
THRESHOLD,1349.0000000000794,95
SESSION,1334.600000000076,492
SESSION,1335.0000000000762,502
SESSION,1335.6000000000763,509
SESSION,1336.0000000000764,511
SESSION,1336.6000000000765,510
SESSION,1337.0000000000766,509
THRESHOLD,1349.4000000000794,95
THRESHOLD,1349.8000000000795,95
THRESHOLD,1350.2000000000796,96
THRESHOLD,1350.6000000000797,97
THRESHOLD,1351.0000000000798,95
THRESHOLD,1351.40000000008,97
THRESHOLD,1351.80000000008,92
SESSION,1337.6000000000768,502
SESSION,1338.0000000000769,507
SESSION,1338.600000000077,499
SESSION,1339.000000000077,499
SESSION,1339.6000000000772,499
SESSION,1340.0000000000773,509
THRESHOLD,1352.20000000008,95
THRESHOLD,1352.6000000000802,96
THRESHOLD,1353.0000000000803,95
THRESHOLD,1353.4000000000804,97
THRESHOLD,1353.8000000000804,95
THRESHOLD,1354.2000000000805,97
THRESHOLD,1354.6000000000806,90
THRESHOLD,1355.0000000000807,94
SESSION,1340.6000000000774,571
SESSION,1341.0000000000775,591
SESSION,1341.6000000000777,587
SESSION,1342.0000000000778,579
SESSION,1342.600000000078,521
SESSION,1343.000000000078,501
THRESHOLD,1355.4000000000808,95
THRESHOLD,1355.800000000081,98
THRESHOLD,1356.200000000081,96
THRESHOLD,1356.600000000081,99
THRESHOLD,1357.0000000000812,97
THRESHOLD,1357.4000000000813,93
THRESHOLD,1357.8000000000814,98
THRESHOLD,1358.2000000000814,95
SESSION,1343.6000000000781,506
SESSION,1344.0000000000782,504
SESSION,1344.6000000000784,495
SESSION,1345.0000000000784,493
SESSION,1345.6000000000786,504
SESSION,1346.0000000000787,504
THRESHOLD,1358.6000000000815,90
THRESHOLD,1359.0000000000816,96
THRESHOLD,1359.4000000000817,97
THRESHOLD,1359.8000000000818,95
THRESHOLD,1360.200000000082,95
THRESHOLD,1360.600000000082,96
THRESHOLD,1361.000000000082,92
THRESHOLD,1361.4000000000822,93
THRESHOLD,1361.8000000000823,93
THRESHOLD,1362.2000000000824,97
THRESHOLD,1362.6000000000824,93
THRESHOLD,1363.0000000000825,97
THRESHOLD,1363.4000000000826,97
THRESHOLD,1363.8000000000827,92
SESSION,1346.6000000000788,505
SESSION,1347.000000000079,508
SESSION,1347.600000000079,493
SESSION,1348.0000000000791,488
SESSION,1348.6000000000793,497
SESSION,1349.0000000000794,493
THRESHOLD,1364.2000000000828,90
THRESHOLD,1364.600000000083,91
THRESHOLD,1365.000000000083,97
THRESHOLD,1365.400000000083,95
SESSION,1349.6000000000795,504
SESSION,1350.0000000000796,500
SESSION,1350.6000000000797,569
SESSION,1351.0000000000798,586
SESSION,1351.60000000008,580
SESSION,1352.00000000008,566
THRESHOLD,1365.8000000000832,93
THRESHOLD,1366.2000000000833,92
THRESHOLD,1366.6000000000834,96
THRESHOLD,1367.0000000000834,98
THRESHOLD,1367.4000000000835,92
THRESHOLD,1367.8000000000836,93
SESSION,1352.6000000000802,519
SESSION,1353.0000000000803,493
SESSION,1353.6000000000804,512
SESSION,1354.0000000000805,507
SESSION,1354.6000000000806,507
SESSION,1355.0000000000807,507
THRESHOLD,1368.2000000000837,97
THRESHOLD,1368.6000000000838,94
THRESHOLD,1369.000000000084,95
THRESHOLD,1369.400000000084,96
THRESHOLD,1369.800000000084,96
THRESHOLD,1370.2000000000842,98
THRESHOLD,1370.6000000000843,91
SESSION,1355.6000000000809,504
SESSION,1356.000000000081,506
SESSION,1356.600000000081,507
THRESHOLD,1371.0000000000844,96
THRESHOLD,1371.4000000000844,92
THRESHOLD,1371.8000000000845,97
THRESHOLD,1372.2000000000846,94
SESSION,1357.0000000000812,499
SESSION,1357.6000000000813,504
SESSION,1358.0000000000814,519
SESSION,1358.6000000000815,515
THRESHOLD,1372.6000000000847,95
THRESHOLD,1373.0000000000848,97
THRESHOLD,1373.400000000085,96
THRESHOLD,1373.800000000085,94
THRESHOLD,1374.200000000085,98
SESSION,1359.0000000000816,512
SESSION,1359.6000000000818,496
SESSION,1360.0000000000819,506
THRESHOLD,1374.6000000000852,95
THRESHOLD,1375.0000000000853,95
THRESHOLD,1375.4000000000854,95
THRESHOLD,1375.8000000000854,96
THRESHOLD,1376.2000000000855,95
THRESHOLD,1376.6000000000856,95
THRESHOLD,1377.0000000000857,96
SESSION,1360.600000000082,563
SESSION,1361.000000000082,583
SESSION,1361.6000000000822,586
SESSION,1362.0000000000823,562
SESSION,1362.6000000000824,512
THRESHOLD,1377.4000000000858,93
THRESHOLD,1377.800000000086,96
THRESHOLD,1378.200000000086,98
THRESHOLD,1378.600000000086,90
THRESHOLD,1379.0000000000862,95
THRESHOLD,1379.4000000000863,96
THRESHOLD,1379.8000000000864,96
SESSION,1363.0000000000825,485
SESSION,1363.6000000000827,493
SESSION,1364.0000000000828,503
SESSION,1364.600000000083,500
SESSION,1365.000000000083,504
THRESHOLD,1380.2000000000864,91
THRESHOLD,1380.6000000000865,98
THRESHOLD,1381.0000000000866,95
THRESHOLD,1381.4000000000867,94
THRESHOLD,1381.8000000000868,95
THRESHOLD,1382.200000000087,93
SESSION,1365.6000000000831,500
SESSION,1366.0000000000832,490
SESSION,1366.6000000000834,494
SESSION,1367.0000000000834,507
SESSION,1367.6000000000836,509
THRESHOLD,1382.600000000087,92
THRESHOLD,1383.000000000087,94
THRESHOLD,1383.4000000000872,96
THRESHOLD,1383.8000000000873,93
THRESHOLD,1384.2000000000874,95
THRESHOLD,1384.6000000000874,95
THRESHOLD,1385.0000000000875,94
THRESHOLD,1385.4000000000876,96
SESSION,1368.0000000000837,513
SESSION,1368.6000000000838,507
SESSION,1369.000000000084,517
SESSION,1369.600000000084,518
SESSION,1370.0000000000841,521
THRESHOLD,1385.8000000000877,97
THRESHOLD,1386.2000000000878,98
THRESHOLD,1386.600000000088,99
THRESHOLD,1387.000000000088,99
THRESHOLD,1387.400000000088,96
THRESHOLD,1387.8000000000882,95
THRESHOLD,1388.2000000000883,97
SESSION,1370.6000000000843,574
SESSION,1371.0000000000844,595
SESSION,1371.6000000000845,592
SESSION,1372.0000000000846,578
SESSION,1372.6000000000847,517
THRESHOLD,1388.6000000000884,97
THRESHOLD,1389.0000000000884,95
THRESHOLD,1389.4000000000885,98
THRESHOLD,1389.8000000000886,96
THRESHOLD,1390.2000000000887,90
THRESHOLD,1390.6000000000888,96
THRESHOLD,1391.000000000089,93
THRESHOLD,1391.400000000089,96
SESSION,1373.0000000000848,494
SESSION,1373.600000000085,504
SESSION,1374.000000000085,503
SESSION,1374.6000000000852,501
SESSION,1375.0000000000853,508
THRESHOLD,1391.800000000089,93
THRESHOLD,1392.2000000000892,97
THRESHOLD,1392.6000000000893,97
THRESHOLD,1393.0000000000894,94
THRESHOLD,1393.4000000000894,98
THRESHOLD,1393.8000000000895,94
THRESHOLD,1394.2000000000896,97
THRESHOLD,1394.6000000000897,94
SESSION,1375.6000000000854,510
SESSION,1376.0000000000855,499
SESSION,1376.6000000000856,510
SESSION,1377.0000000000857,508
SESSION,1377.6000000000859,509
SESSION,1378.000000000086,518
THRESHOLD,1395.0000000000898,95
THRESHOLD,1395.40000000009,95
THRESHOLD,1395.80000000009,92
THRESHOLD,1396.20000000009,95
THRESHOLD,1396.6000000000902,94
THRESHOLD,1397.0000000000903,96
THRESHOLD,1397.4000000000904,95
THRESHOLD,1397.8000000000904,93
SESSION,1378.600000000086,500
SESSION,1379.0000000000862,498
SESSION,1379.6000000000863,489
SESSION,1380.0000000000864,491
SESSION,1380.6000000000865,549
SESSION,1381.0000000000866,581
THRESHOLD,1398.2000000000905,93
THRESHOLD,1398.6000000000906,99
THRESHOLD,1399.0000000000907,95
THRESHOLD,1399.4000000000908,96
THRESHOLD,1399.800000000091,97
THRESHOLD,1400.200000000091,96
THRESHOLD,1400.600000000091,95
SESSION,1381.6000000000868,590
SESSION,1382.0000000000869,569
SESSION,1382.600000000087,520
SESSION,1383.000000000087,502
SESSION,1383.6000000000872,496
SESSION,1384.0000000000873,494
THRESHOLD,1401.0000000000912,98
THRESHOLD,1401.4000000000913,96
THRESHOLD,1401.8000000000914,96
THRESHOLD,1402.2000000000914,94
THRESHOLD,1402.6000000000915,92
THRESHOLD,1403.0000000000916,96
THRESHOLD,1403.4000000000917,94
SESSION,1384.6000000000874,500
SESSION,1385.0000000000875,507
SESSION,1385.6000000000877,518
SESSION,1386.0000000000878,513
THRESHOLD,1403.8000000000918,94
THRESHOLD,1404.200000000092,95
THRESHOLD,1404.600000000092,96
THRESHOLD,1405.000000000092,96
THRESHOLD,1405.4000000000922,95
THRESHOLD,1405.8000000000923,93
SESSION,1386.600000000088,505
SESSION,1387.000000000088,500
SESSION,1387.6000000000881,504
SESSION,1388.0000000000882,510
SESSION,1388.6000000000884,506
THRESHOLD,1406.2000000000924,93
THRESHOLD,1406.6000000000925,97
THRESHOLD,1407.0000000000925,96
THRESHOLD,1407.4000000000926,98
THRESHOLD,1407.8000000000927,97
THRESHOLD,1408.2000000000928,92
THRESHOLD,1408.600000000093,98
SESSION,1389.0000000000884,500
SESSION,1389.6000000000886,507
SESSION,1390.0000000000887,509
SESSION,1390.6000000000888,567
SESSION,1391.000000000089,580
THRESHOLD,1409.000000000093,92
THRESHOLD,1409.400000000093,98
THRESHOLD,1409.8000000000932,93
THRESHOLD,1410.2000000000933,97
THRESHOLD,1410.6000000000934,95
THRESHOLD,1411.0000000000935,91
THRESHOLD,1411.4000000000935,94
SESSION,1391.600000000089,588
SESSION,1392.0000000000891,571
SESSION,1392.6000000000893,533
SESSION,1393.0000000000894,514
SESSION,1393.6000000000895,511
SESSION,1394.0000000000896,503
THRESHOLD,1411.8000000000936,95
THRESHOLD,1412.2000000000937,97
THRESHOLD,1412.6000000000938,94
THRESHOLD,1413.000000000094,92
THRESHOLD,1413.400000000094,96
THRESHOLD,1413.800000000094,93
THRESHOLD,1414.2000000000942,99
THRESHOLD,1414.6000000000943,94
THRESHOLD,1415.0000000000944,95
THRESHOLD,1415.4000000000945,98
THRESHOLD,1415.8000000000945,95
THRESHOLD,1416.2000000000946,98
THRESHOLD,1416.6000000000947,98
THRESHOLD,1417.0000000000948,94
THRESHOLD,1417.400000000095,93
SESSION,1394.6000000000897,501
SESSION,1395.0000000000898,491
SESSION,1395.60000000009,503
SESSION,1396.00000000009,508
SESSION,1396.6000000000902,502
SESSION,1397.0000000000903,510
THRESHOLD,1417.800000000095,97
THRESHOLD,1418.200000000095,97
THRESHOLD,1418.6000000000952,97
THRESHOLD,1419.0000000000953,98
THRESHOLD,1419.4000000000954,94
THRESHOLD,1419.8000000000955,96
SESSION,1397.6000000000904,501
SESSION,1398.0000000000905,503
SESSION,1398.6000000000906,509
SESSION,1399.0000000000907,506
SESSION,1399.6000000000909,509
SESSION,1400.000000000091,508
THRESHOLD,1420.2000000000955,90
THRESHOLD,1420.6000000000956,96
THRESHOLD,1421.0000000000957,98
THRESHOLD,1421.4000000000958,90
THRESHOLD,1421.800000000096,97
SESSION,1400.600000000091,560
SESSION,1401.0000000000912,583
SESSION,1401.6000000000913,594
SESSION,1402.0000000000914,577
SESSION,1402.6000000000915,520
THRESHOLD,1422.200000000096,94
THRESHOLD,1422.600000000096,94
THRESHOLD,1423.0000000000962,96
THRESHOLD,1423.4000000000963,94
THRESHOLD,1423.8000000000964,94
THRESHOLD,1424.2000000000965,100
THRESHOLD,1424.6000000000965,94
THRESHOLD,1425.0000000000966,95
THRESHOLD,1425.4000000000967,96
THRESHOLD,1425.8000000000968,96
SESSION,1403.0000000000916,493
SESSION,1403.6000000000918,499
SESSION,1404.0000000000919,492
SESSION,1404.600000000092,495
THRESHOLD,1426.200000000097,94
THRESHOLD,1426.600000000097,97
THRESHOLD,1427.000000000097,96
THRESHOLD,1427.4000000000972,93
THRESHOLD,1427.8000000000973,94
THRESHOLD,1428.2000000000974,93
SESSION,1405.000000000092,495
SESSION,1405.6000000000922,512
SESSION,1406.0000000000923,501
SESSION,1406.6000000000925,501
SESSION,1407.0000000000925,506
THRESHOLD,1428.6000000000975,94
THRESHOLD,1429.0000000000975,93
THRESHOLD,1429.4000000000976,98
THRESHOLD,1429.8000000000977,97
THRESHOLD,1430.2000000000978,95
THRESHOLD,1430.600000000098,95
THRESHOLD,1431.000000000098,94
SESSION,1407.6000000000927,515
SESSION,1408.0000000000928,519
SESSION,1408.600000000093,511
SESSION,1409.000000000093,513
SESSION,1409.6000000000931,507
SESSION,1410.0000000000932,507
THRESHOLD,1431.400000000098,94
THRESHOLD,1431.8000000000982,96
THRESHOLD,1432.2000000000983,93
THRESHOLD,1432.6000000000984,93
THRESHOLD,1433.0000000000985,98
THRESHOLD,1433.4000000000985,96
THRESHOLD,1433.8000000000986,96
SESSION,1410.6000000000934,562
SESSION,1411.0000000000935,580
SESSION,1411.6000000000936,580
SESSION,1412.0000000000937,571
SESSION,1412.6000000000938,515
SESSION,1413.000000000094,505
THRESHOLD,1434.2000000000987,96
THRESHOLD,1434.6000000000988,98
THRESHOLD,1435.000000000099,92
THRESHOLD,1435.400000000099,93
THRESHOLD,1435.800000000099,94
THRESHOLD,1436.2000000000992,92
THRESHOLD,1436.6000000000993,99
SESSION,1413.600000000094,498
